tourney_name,surface,tourney_level,tourney_date,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc
Atp Cup,Hard,A,20200106,104792,Gael Monfils,FRA,106426,Christian Garin,CHI
Atp Cup,Hard,A,20200106,105332,Benoit Paire,FRA,111797,Nicolas Jarry,CHI
Atp Cup,Hard,A,20200106,104731,Kevin Anderson,RSA,106426,Christian Garin,CHI
Atp Cup,Hard,A,20200106,144750,Lloyd Harris,RSA,111797,Nicolas Jarry,CHI
Atp Cup,Hard,A,20200106,104745,Rafael Nadal,ESP,106415,Yoshihito Nishioka,JPN
Atp Cup,Hard,A,20200106,105138,Roberto Bautista Agut,ESP,104424,Go Soeda,JPN
Atp Cup,Hard,A,20200106,104745,Rafael Nadal,ESP,105932,Nikoloz Basilashvili,GEO
Atp Cup,Hard,A,20200106,105138,Roberto Bautista Agut,ESP,106223,Aleksandre Metreveli,GEO
Atp Cup,Hard,A,20200106,104745,Rafael Nadal,ESP,104655,Pablo Cuevas,URU
Atp Cup,Hard,A,20200106,105138,Roberto Bautista Agut,ESP,208364,Franco Roncadelli,URU
Atp Cup,Hard,A,20200106,106415,Yoshihito Nishioka,JPN,105932,Nikoloz Basilashvili,GEO
Atp Cup,Hard,A,20200106,104424,Go Soeda,JPN,106223,Aleksandre Metreveli,GEO
Atp Cup,Hard,A,20200106,106415,Yoshihito Nishioka,JPN,104655,Pablo Cuevas,URU
Atp Cup,Hard,A,20200106,104424,Go Soeda,JPN,105899,Martin Cuevas,URU
Atp Cup,Hard,A,20200106,105932,Nikoloz Basilashvili,GEO,104655,Pablo Cuevas,URU
Atp Cup,Hard,A,20200106,106223,Aleksandre Metreveli,GEO,208364,Franco Roncadelli,URU
Atp Cup,Hard,A,20200106,105554,Daniel Evans,GBR,105676,David Goffin,BEL
Atp Cup,Hard,A,20200106,104327,Steve Darcis,BEL,111815,Cameron Norrie,GBR
Atp Cup,Hard,A,20200106,105676,David Goffin,BEL,105777,Grigor Dimitrov,BUL
Atp Cup,Hard,A,20200106,106220,Dimitar Kuzmanov,BUL,104327,Steve Darcis,BEL
Atp Cup,Hard,A,20200106,105676,David Goffin,BEL,105430,Radu Albot,MDA
Atp Cup,Hard,A,20200106,104327,Steve Darcis,BEL,126612,Alexander Cozbinov,MDA
Atp Cup,Hard,A,20200106,105777,Grigor Dimitrov,BUL,105554,Daniel Evans,GBR
Atp Cup,Hard,A,20200106,111815,Cameron Norrie,GBR,106220,Dimitar Kuzmanov,BUL
Atp Cup,Hard,A,20200106,105554,Daniel Evans,GBR,105430,Radu Albot,MDA
Atp Cup,Hard,A,20200106,111815,Cameron Norrie,GBR,126612,Alexander Cozbinov,MDA
Atp Cup,Hard,A,20200106,105777,Grigor Dimitrov,BUL,105430,Radu Albot,MDA
Atp Cup,Hard,A,20200106,106220,Dimitar Kuzmanov,BUL,126612,Alexander Cozbinov,MDA
Atp Cup,Hard,A,20200106,106421,Daniil Medvedev,RUS,104926,Fabio Fognini,ITA
Atp Cup,Hard,A,20200106,111575,Karen Khachanov,RUS,105882,Stefano Travaglia,ITA
Atp Cup,Hard,A,20200106,106421,Daniil Medvedev,RUS,104545,John Isner,USA
Atp Cup,Hard,A,20200106,111575,Karen Khachanov,RUS,126203,Taylor Fritz,USA
Atp Cup,Hard,A,20200106,106421,Daniil Medvedev,RUS,134770,Casper Ruud,NOR
Atp Cup,Hard,A,20200106,111575,Karen Khachanov,RUS,126340,Viktor Durasovic,NOR
Atp Cup,Hard,A,20200106,104926,Fabio Fognini,ITA,104545,John Isner,USA
Atp Cup,Hard,A,20200106,105882,Stefano Travaglia,ITA,126203,Taylor Fritz,USA
Atp Cup,Hard,A,20200106,134770,Casper Ruud,NOR,104926,Fabio Fognini,ITA
Atp Cup,Hard,A,20200106,105882,Stefano Travaglia,ITA,126340,Viktor Durasovic,NOR
Atp Cup,Hard,A,20200106,134770,Casper Ruud,NOR,104545,John Isner,USA
Atp Cup,Hard,A,20200106,126203,Taylor Fritz,USA,126340,Viktor Durasovic,NOR
Atp Cup,Hard,A,20200106,106432,Borna Coric,CRO,106233,Dominic Thiem,AUT
Atp Cup,Hard,A,20200106,105227,Marin Cilic,CRO,110602,Dennis Novak,AUT
Atp Cup,Hard,A,20200106,106233,Dominic Thiem,AUT,106043,Diego Schwartzman,ARG
Atp Cup,Hard,A,20200106,110602,Dennis Novak,AUT,105550,Guido Pella,ARG
Atp Cup,Hard,A,20200106,128034,Hubert Hurkacz,POL,106233,Dominic Thiem,AUT
Atp Cup,Hard,A,20200106,200390,Kacper Zuk,POL,110602,Dennis Novak,AUT
Atp Cup,Hard,A,20200106,106043,Diego Schwartzman,ARG,106432,Borna Coric,CRO
Atp Cup,Hard,A,20200106,105550,Guido Pella,ARG,105227,Marin Cilic,CRO
Atp Cup,Hard,A,20200106,128034,Hubert Hurkacz,POL,106432,Borna Coric,CRO
Atp Cup,Hard,A,20200106,105227,Marin Cilic,CRO,200390,Kacper Zuk,POL
Atp Cup,Hard,A,20200106,128034,Hubert Hurkacz,POL,106043,Diego Schwartzman,ARG
Atp Cup,Hard,A,20200106,105550,Guido Pella,ARG,111794,Kamil Majchrzak,POL
Atp Cup,Hard,A,20200106,126774,Stefanos Tsitsipas,GRE,100644,Alexander Zverev,GER
Atp Cup,Hard,A,20200106,105526,Jan Lennard Struff,GER,133018,Michail Pervolarakis,CYP
Atp Cup,Hard,A,20200106,133430,Denis Shapovalov,CAN,100644,Alexander Zverev,GER
Atp Cup,Hard,A,20200106,105526,Jan Lennard Struff,GER,200000,Felix Auger Aliassime,CAN
Atp Cup,Hard,A,20200106,200282,Alex De Minaur,AUS,100644,Alexander Zverev,GER
Atp Cup,Hard,A,20200106,106401,Nick Kyrgios,AUS,105526,Jan Lennard Struff,GER
Atp Cup,Hard,A,20200106,133430,Denis Shapovalov,CAN,126774,Stefanos Tsitsipas,GRE
Atp Cup,Hard,A,20200106,200000,Felix Auger Aliassime,CAN,133018,Michail Pervolarakis,CYP
Atp Cup,Hard,A,20200106,106401,Nick Kyrgios,AUS,126774,Stefanos Tsitsipas,GRE
Atp Cup,Hard,A,20200106,105357,John Millman,AUS,133018,Michail Pervolarakis,CYP
Atp Cup,Hard,A,20200106,200282,Alex De Minaur,AUS,133430,Denis Shapovalov,CAN
Atp Cup,Hard,A,20200106,105357,John Millman,AUS,200000,Felix Auger Aliassime,CAN
Doha,Hard,A,20200106,126094,Andrey Rublev,RUS,144895,Corentin Moutet,FRA
Doha,Hard,A,20200106,144895,Corentin Moutet,FRA,104527,Stan Wawrinka,SUI
Doha,Hard,A,20200106,126094,Andrey Rublev,RUS,200175,Miomir Kecmanovic,SRB
Doha,Hard,A,20200106,104527,Stan Wawrinka,SUI,105379,Aljaz Bedene,SLO
Doha,Hard,A,20200106,144895,Corentin Moutet,FRA,104269,Fernando Verdasco,ESP
Doha,Hard,A,20200106,200175,Miomir Kecmanovic,SRB,105916,Marton Fucsovics,HUN
Doha,Hard,A,20200106,126094,Andrey Rublev,RUS,105732,Pierre Hugues Herbert,FRA
Doha,Hard,A,20200106,104527,Stan Wawrinka,SUI,104871,Jeremy Chardy,FRA
Doha,Hard,A,20200106,105379,Aljaz Bedene,SLO,122330,Alexander Bublik,KAZ
Doha,Hard,A,20200106,144895,Corentin Moutet,FRA,105683,Milos Raonic,CAN
Doha,Hard,A,20200106,104269,Fernando Verdasco,ESP,105936,Filip Krajinovic,SRB
Doha,Hard,A,20200106,105916,Marton Fucsovics,HUN,117356,Cem Ilkel,TUR
Doha,Hard,A,20200106,200175,Miomir Kecmanovic,SRB,104542,Jo-Wilfried Tsonga,FRA
Doha,Hard,A,20200106,105732,Pierre Hugues Herbert,FRA,111513,Laslo Djere,SRB
Doha,Hard,A,20200106,126094,Andrey Rublev,RUS,105062,Mikhail Kukushkin,KAZ
Doha,Hard,A,20200106,104871,Jeremy Chardy,FRA,106296,Gregoire Barrere,FRA
Doha,Hard,A,20200106,105379,Aljaz Bedene,SLO,144707,Mikael Ymer,SWE
Doha,Hard,A,20200106,122330,Alexander Bublik,KAZ,105173,Adrian Mannarino,FRA
Doha,Hard,A,20200106,144895,Corentin Moutet,FRA,105815,Tennys Sandgren,USA
Doha,Hard,A,20200106,104269,Fernando Verdasco,ESP,104665,Pablo Andujar,ESP
Doha,Hard,A,20200106,105936,Filip Krajinovic,SRB,106378,Kyle Edmund,GBR
Doha,Hard,A,20200106,105916,Marton Fucsovics,HUN,126207,Frances Tiafoe,USA
Doha,Hard,A,20200106,117356,Cem Ilkel,TUR,105575,Ricardas Berankis,LTU
Doha,Hard,A,20200106,200175,Miomir Kecmanovic,SRB,111442,Jordan Thompson,AUS
Doha,Hard,A,20200106,111513,Laslo Djere,SRB,132283,Lorenzo Sonego,ITA
Doha,Hard,A,20200106,105732,Pierre Hugues Herbert,FRA,106065,Marco Cecchinato,ITA
Doha,Hard,A,20200106,105062,Mikhail Kukushkin,KAZ,104291,Malek Jaziri,TUN
Adelaide,Hard,A,20200113,126094,Andrey Rublev,RUS,144750,Lloyd Harris,RSA
Adelaide,Hard,A,20200113,144750,Lloyd Harris,RSA,126205,Tommy Paul,USA
Adelaide,Hard,A,20200113,126094,Andrey Rublev,RUS,200000,Felix Auger Aliassime,CAN
Adelaide,Hard,A,20200113,126205,Tommy Paul,USA,105077,Albert Ramos,ESP
Adelaide,Hard,A,20200113,144750,Lloyd Harris,RSA,105807,Pablo Carreno Busta,ESP
Adelaide,Hard,A,20200113,126094,Andrey Rublev,RUS,105554,Daniel Evans,GBR
Adelaide,Hard,A,20200113,200000,Felix Auger Aliassime,CAN,106109,Alex Bolt,AUS
Adelaide,Hard,A,20200113,105077,Albert Ramos,ESP,144719,Jaume Munar,ESP
Adelaide,Hard,A,20200113,126205,Tommy Paul,USA,104655,Pablo Cuevas,URU
Adelaide,Hard,A,20200113,105807,Pablo Carreno Busta,ESP,104871,Jeremy Chardy,FRA
Adelaide,Hard,A,20200113,144750,Lloyd Harris,RSA,111513,Laslo Djere,SRB
Adelaide,Hard,A,20200113,105554,Daniel Evans,GBR,122330,Alexander Bublik,KAZ
Adelaide,Hard,A,20200113,126094,Andrey Rublev,RUS,105023,Sam Querrey,USA
Adelaide,Hard,A,20200113,106109,Alex Bolt,AUS,105526,Jan Lennard Struff,GER
Adelaide,Hard,A,20200113,200000,Felix Auger Aliassime,CAN,105902,James Duckworth,AUS
Adelaide,Hard,A,20200113,105077,Albert Ramos,ESP,111442,Jordan Thompson,AUS
Adelaide,Hard,A,20200113,126205,Tommy Paul,USA,105379,Aljaz Bedene,SLO
Adelaide,Hard,A,20200113,104655,Pablo Cuevas,URU,124187,Reilly Opelka,USA
Adelaide,Hard,A,20200113,104871,Jeremy Chardy,FRA,104468,Gilles Simon,FRA
Adelaide,Hard,A,20200113,111513,Laslo Djere,SRB,200615,Alexei Popyrin,AUS
Adelaide,Hard,A,20200113,144750,Lloyd Harris,RSA,106426,Christian Garin,CHI
Adelaide,Hard,A,20200113,122330,Alexander Bublik,KAZ,126203,Taylor Fritz,USA
Adelaide,Hard,A,20200113,105554,Daniel Evans,GBR,106228,Juan Ignacio Londero,ARG
Adelaide,Hard,A,20200113,105023,Sam Querrey,USA,106296,Gregoire Barrere,FRA
Adelaide,Hard,A,20200113,105526,Jan Lennard Struff,GER,106099,Salvatore Caruso,ITA
Adelaide,Hard,A,20200113,106109,Alex Bolt,AUS,103565,Stephane Robert,FRA
Adelaide,Hard,A,20200113,105902,James Duckworth,AUS,105643,Federico Delbonis,ARG
Auckland,Hard,A,20200113,200005,Ugo Humbert,FRA,105332,Benoit Paire,FRA
Auckland,Hard,A,20200113,105332,Benoit Paire,FRA,128034,Hubert Hurkacz,POL
Auckland,Hard,A,20200113,200005,Ugo Humbert,FRA,104545,John Isner,USA
Auckland,Hard,A,20200113,128034,Hubert Hurkacz,POL,103852,Feliciano Lopez,ESP
Auckland,Hard,A,20200113,105332,Benoit Paire,FRA,105357,John Millman,AUS
Auckland,Hard,A,20200113,104545,John Isner,USA,106378,Kyle Edmund,GBR
Auckland,Hard,A,20200113,200005,Ugo Humbert,FRA,133430,Denis Shapovalov,CAN
Auckland,Hard,A,20200113,103852,Feliciano Lopez,ESP,104926,Fabio Fognini,ITA
Auckland,Hard,A,20200113,128034,Hubert Hurkacz,POL,144707,Mikael Ymer,SWE
Auckland,Hard,A,20200113,105357,John Millman,AUS,111575,Karen Khachanov,RUS
Auckland,Hard,A,20200113,105332,Benoit Paire,FRA,106329,Thiago Monteiro,BRA
Auckland,Hard,A,20200113,106378,Kyle Edmund,GBR,104312,Andreas Seppi,ITA
Auckland,Hard,A,20200113,104545,John Isner,USA,105815,Tennys Sandgren,USA
Auckland,Hard,A,20200113,200005,Ugo Humbert,FRA,106065,Marco Cecchinato,ITA
Auckland,Hard,A,20200113,133430,Denis Shapovalov,CAN,105577,Vasek Pospisil,CAN
Auckland,Hard,A,20200113,103852,Feliciano Lopez,ESP,104665,Pablo Andujar,ESP
Auckland,Hard,A,20200113,144707,Mikael Ymer,SWE,126207,Frances Tiafoe,USA
Auckland,Hard,A,20200113,128034,Hubert Hurkacz,POL,132283,Lorenzo Sonego,ITA
Auckland,Hard,A,20200113,105357,John Millman,AUS,111581,Michael Mmoh,USA
Auckland,Hard,A,20200113,106329,Thiago Monteiro,BRA,111815,Cameron Norrie,GBR
Auckland,Hard,A,20200113,105332,Benoit Paire,FRA,206173,Jannik Sinner,ITA
Auckland,Hard,A,20200113,104312,Andreas Seppi,ITA,105173,Adrian Mannarino,FRA
Auckland,Hard,A,20200113,106378,Kyle Edmund,GBR,200221,Alejandro Davidovich Fokina,ESP
Auckland,Hard,A,20200113,105815,Tennys Sandgren,USA,105030,Michael Venus,NZL
Auckland,Hard,A,20200113,106065,Marco Cecchinato,ITA,104919,Leonardo Mayer,ARG
Auckland,Hard,A,20200113,200005,Ugo Humbert,FRA,134770,Casper Ruud,NOR
Auckland,Hard,A,20200113,105577,Vasek Pospisil,CAN,105311,Joao Sousa,POR
Australian Open,Hard,G,20200120,104745,Rafael Nadal,ESP,106198,Hugo Dellien,BOL
Australian Open,Hard,G,20200120,105643,Federico Delbonis,ARG,105311,Joao Sousa,POR
Australian Open,Hard,G,20200120,105376,Peter Gojowczyk,GER,111153,Christopher Eubanks,USA
Australian Open,Hard,G,20200120,105807,Pablo Carreno Busta,ESP,106075,Jozef Kovalik,SVK
Australian Open,Hard,G,20200120,106401,Nick Kyrgios,AUS,132283,Lorenzo Sonego,ITA
Australian Open,Hard,G,20200120,104468,Gilles Simon,FRA,104655,Pablo Cuevas,URU
Australian Open,Hard,G,20200120,144707,Mikael Ymer,SWE,106034,Yasutaka Uchiyama,JPN
Australian Open,Hard,G,20200120,111575,Karen Khachanov,RUS,106408,Mario Vilella Martinez,ESP
Australian Open,Hard,G,20200120,104792,Gael Monfils,FRA,104229,Yen Hsun Lu,TPE
Australian Open,Hard,G,20200120,103333,Ivo Karlovic,CRO,105577,Vasek Pospisil,CAN
Australian Open,Hard,G,20200120,105379,Aljaz Bedene,SLO,105902,James Duckworth,AUS
Australian Open,Hard,G,20200120,105208,Ernests Gulbis,LAT,200000,Felix Auger Aliassime,CAN
Australian Open,Hard,G,20200120,126203,Taylor Fritz,USA,134868,Tallon Griekspoor,NED
Australian Open,Hard,G,20200120,104731,Kevin Anderson,RSA,125802,Ilya Ivashka,BLR
Australian Open,Hard,G,20200120,106109,Alex Bolt,AUS,105077,Albert Ramos,ESP
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,105173,Adrian Mannarino,FRA
Australian Open,Hard,G,20200120,106421,Daniil Medvedev,RUS,126207,Frances Tiafoe,USA
Australian Open,Hard,G,20200120,124079,Pedro Martinez,ESP,136440,Dominik Koepfer,GER
Australian Open,Hard,G,20200120,144719,Jaume Munar,ESP,200384,Hugo Gaston,FRA
Australian Open,Hard,G,20200120,200615,Alexei Popyrin,AUS,104542,Jo-Wilfried Tsonga,FRA
Australian Open,Hard,G,20200120,104545,John Isner,USA,106329,Thiago Monteiro,BRA
Australian Open,Hard,G,20200120,126214,Alejandro Tabilo,CHI,123755,Daniel Elahi Galan,COL
Australian Open,Hard,G,20200120,104312,Andreas Seppi,ITA,200175,Miomir Kecmanovic,SRB
Australian Open,Hard,G,20200120,104527,Stan Wawrinka,SUI,106000,Damir Dzumhur,BIH
Australian Open,Hard,G,20200120,105676,David Goffin,BEL,104871,Jeremy Chardy,FRA
Australian Open,Hard,G,20200120,105732,Pierre Hugues Herbert,FRA,111815,Cameron Norrie,GBR
Australian Open,Hard,G,20200120,105216,Yuichi Sugita,JPN,200611,Elliot Benchetrit,FRA
Australian Open,Hard,G,20200120,126094,Andrey Rublev,RUS,106331,Christopher O'Connell,AUS
Australian Open,Hard,G,20200120,105932,Nikoloz Basilashvili,GEO,126952,Soon Woo Kwon,KOR
Australian Open,Hard,G,20200120,104269,Fernando Verdasco,ESP,105539,Evgeny Donskoy,RUS
Australian Open,Hard,G,20200120,106078,Egor Gerasimov,BLR,134770,Casper Ruud,NOR
Australian Open,Hard,G,20200120,100644,Alexander Zverev,GER,106065,Marco Cecchinato,ITA
Australian Open,Hard,G,20200120,126610,Matteo Berrettini,ITA,106302,Andrew Harris,AUS
Australian Open,Hard,G,20200120,105815,Tennys Sandgren,USA,105477,Marco Trungelliti,ARG
Australian Open,Hard,G,20200120,105575,Ricardas Berankis,LTU,106148,Roberto Carballes Baena,ESP
Australian Open,Hard,G,20200120,105023,Sam Querrey,USA,106432,Borna Coric,CRO
Australian Open,Hard,G,20200120,105550,Guido Pella,ARG,105441,John Patrick Smith,AUS
Australian Open,Hard,G,20200120,106296,Gregoire Barrere,FRA,105633,Mohamed Safwat,EGY
Australian Open,Hard,G,20200120,111442,Jordan Thompson,AUS,122330,Alexander Bublik,KAZ
Australian Open,Hard,G,20200120,104926,Fabio Fognini,ITA,124187,Reilly Opelka,USA
Australian Open,Hard,G,20200120,105916,Marton Fucsovics,HUN,133430,Denis Shapovalov,CAN
Australian Open,Hard,G,20200120,206173,Jannik Sinner,ITA,126845,Max Purcell,AUS
Australian Open,Hard,G,20200120,126205,Tommy Paul,USA,104919,Leonardo Mayer,ARG
Australian Open,Hard,G,20200120,105777,Grigor Dimitrov,BUL,106228,Juan Ignacio Londero,ARG
Australian Open,Hard,G,20200120,128034,Hubert Hurkacz,POL,110602,Dennis Novak,AUT
Australian Open,Hard,G,20200120,105357,John Millman,AUS,200005,Ugo Humbert,FRA
Australian Open,Hard,G,20200120,105936,Filip Krajinovic,SRB,111460,Quentin Halys,FRA
Australian Open,Hard,G,20200120,103819,Roger Federer,SUI,105449,Steve Johnson,USA
Australian Open,Hard,G,20200120,126774,Stefanos Tsitsipas,GRE,106099,Salvatore Caruso,ITA
Australian Open,Hard,G,20200120,104259,Philipp Kohlschreiber,GER,106218,Marcos Giron,USA
Australian Open,Hard,G,20200120,106426,Christian Garin,CHI,105882,Stefano Travaglia,ITA
Australian Open,Hard,G,20200120,105683,Milos Raonic,CAN,105841,Lorenzo Giustino,ITA
Australian Open,Hard,G,20200120,105332,Benoit Paire,FRA,105649,Cedrik Marcel Stebe,GER
Australian Open,Hard,G,20200120,105227,Marin Cilic,CRO,144895,Corentin Moutet,FRA
Australian Open,Hard,G,20200120,111581,Michael Mmoh,USA,104665,Pablo Andujar,ESP
Australian Open,Hard,G,20200120,105138,Roberto Bautista Agut,ESP,103852,Feliciano Lopez,ESP
Australian Open,Hard,G,20200120,106043,Diego Schwartzman,ARG,144750,Lloyd Harris,RSA
Australian Open,Hard,G,20200120,200221,Alejandro Davidovich Fokina,ESP,105613,Norbert Gombos,SVK
Australian Open,Hard,G,20200120,117360,Marc Polmans,AUS,105062,Mikhail Kukushkin,KAZ
Australian Open,Hard,G,20200120,105583,Dusan Lajovic,SRB,106378,Kyle Edmund,GBR
Australian Open,Hard,G,20200120,105554,Daniel Evans,GBR,111456,Mackenzie McDonald,USA
Australian Open,Hard,G,20200120,106415,Yoshihito Nishioka,JPN,111513,Laslo Djere,SRB
Australian Open,Hard,G,20200120,105147,Tatsuma Ito,JPN,105432,Prajnesh Gunneswaran,IND
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,105526,Jan Lennard Struff,GER
Australian Open,Hard,G,20200120,104745,Rafael Nadal,ESP,105643,Federico Delbonis,ARG
Australian Open,Hard,G,20200120,105807,Pablo Carreno Busta,ESP,105376,Peter Gojowczyk,GER
Australian Open,Hard,G,20200120,106401,Nick Kyrgios,AUS,104468,Gilles Simon,FRA
Australian Open,Hard,G,20200120,111575,Karen Khachanov,RUS,144707,Mikael Ymer,SWE
Australian Open,Hard,G,20200120,104792,Gael Monfils,FRA,103333,Ivo Karlovic,CRO
Australian Open,Hard,G,20200120,105208,Ernests Gulbis,LAT,105379,Aljaz Bedene,SLO
Australian Open,Hard,G,20200120,126203,Taylor Fritz,USA,104731,Kevin Anderson,RSA
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,106109,Alex Bolt,AUS
Australian Open,Hard,G,20200120,106421,Daniil Medvedev,RUS,124079,Pedro Martinez,ESP
Australian Open,Hard,G,20200120,200615,Alexei Popyrin,AUS,144719,Jaume Munar,ESP
Australian Open,Hard,G,20200120,104545,John Isner,USA,126214,Alejandro Tabilo,CHI
Australian Open,Hard,G,20200120,104527,Stan Wawrinka,SUI,104312,Andreas Seppi,ITA
Australian Open,Hard,G,20200120,105676,David Goffin,BEL,105732,Pierre Hugues Herbert,FRA
Australian Open,Hard,G,20200120,126094,Andrey Rublev,RUS,105216,Yuichi Sugita,JPN
Australian Open,Hard,G,20200120,104269,Fernando Verdasco,ESP,105932,Nikoloz Basilashvili,GEO
Australian Open,Hard,G,20200120,100644,Alexander Zverev,GER,106078,Egor Gerasimov,BLR
Australian Open,Hard,G,20200120,105815,Tennys Sandgren,USA,126610,Matteo Berrettini,ITA
Australian Open,Hard,G,20200120,105023,Sam Querrey,USA,105575,Ricardas Berankis,LTU
Australian Open,Hard,G,20200120,105550,Guido Pella,ARG,106296,Gregoire Barrere,FRA
Australian Open,Hard,G,20200120,104926,Fabio Fognini,ITA,111442,Jordan Thompson,AUS
Australian Open,Hard,G,20200120,105916,Marton Fucsovics,HUN,206173,Jannik Sinner,ITA
Australian Open,Hard,G,20200120,126205,Tommy Paul,USA,105777,Grigor Dimitrov,BUL
Australian Open,Hard,G,20200120,105357,John Millman,AUS,128034,Hubert Hurkacz,POL
Australian Open,Hard,G,20200120,103819,Roger Federer,SUI,105936,Filip Krajinovic,SRB
Australian Open,Hard,G,20200120,126774,Stefanos Tsitsipas,GRE,104259,Philipp Kohlschreiber,GER
Australian Open,Hard,G,20200120,105683,Milos Raonic,CAN,106426,Christian Garin,CHI
Australian Open,Hard,G,20200120,105227,Marin Cilic,CRO,105332,Benoit Paire,FRA
Australian Open,Hard,G,20200120,105138,Roberto Bautista Agut,ESP,111581,Michael Mmoh,USA
Australian Open,Hard,G,20200120,106043,Diego Schwartzman,ARG,200221,Alejandro Davidovich Fokina,ESP
Australian Open,Hard,G,20200120,105583,Dusan Lajovic,SRB,117360,Marc Polmans,AUS
Australian Open,Hard,G,20200120,106415,Yoshihito Nishioka,JPN,105554,Daniel Evans,GBR
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,105147,Tatsuma Ito,JPN
Australian Open,Hard,G,20200120,104745,Rafael Nadal,ESP,105807,Pablo Carreno Busta,ESP
Australian Open,Hard,G,20200120,106401,Nick Kyrgios,AUS,111575,Karen Khachanov,RUS
Australian Open,Hard,G,20200120,104792,Gael Monfils,FRA,105208,Ernests Gulbis,LAT
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,126203,Taylor Fritz,USA
Australian Open,Hard,G,20200120,106421,Daniil Medvedev,RUS,200615,Alexei Popyrin,AUS
Australian Open,Hard,G,20200120,104527,Stan Wawrinka,SUI,104545,John Isner,USA
Australian Open,Hard,G,20200120,126094,Andrey Rublev,RUS,105676,David Goffin,BEL
Australian Open,Hard,G,20200120,100644,Alexander Zverev,GER,104269,Fernando Verdasco,ESP
Australian Open,Hard,G,20200120,105815,Tennys Sandgren,USA,105023,Sam Querrey,USA
Australian Open,Hard,G,20200120,104926,Fabio Fognini,ITA,105550,Guido Pella,ARG
Australian Open,Hard,G,20200120,105916,Marton Fucsovics,HUN,126205,Tommy Paul,USA
Australian Open,Hard,G,20200120,103819,Roger Federer,SUI,105357,John Millman,AUS
Australian Open,Hard,G,20200120,105683,Milos Raonic,CAN,126774,Stefanos Tsitsipas,GRE
Australian Open,Hard,G,20200120,105227,Marin Cilic,CRO,105138,Roberto Bautista Agut,ESP
Australian Open,Hard,G,20200120,106043,Diego Schwartzman,ARG,105583,Dusan Lajovic,SRB
Australian Open,Hard,G,20200120,104925,Novak Djokovic,SRB,106415,Yoshihito Nishioka,JPN
Australian Open,Hard,G,20200120,104745,Rafael Nadal,ESP,106401,Nick Kyrgios,AUS
Australian Open,Hard,G,20200120,106233,Dominic Thiem,AUT,104792,Gael Monfils,FRA
Australian Open,Hard,G,20200120,104527,Stan Wawrinka,SUI,106421,Daniil Medvedev,RUS
Australian Open,Hard,G,20200120,100644,Alexander Zverev,GER,126094,Andrey Rublev,RUS
Australian Open,Hard,G,20200120,105815,Tennys Sandgren,USA,104926,Fabio Fognini,ITA
Australian Open,Hard,G,20200120,103819,Roger Federer,SUI,105916,Marton Fucsovics,HUN
